ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GO:0002274 "myeloid leukocyte activation" 17/401 254/22215 4.121275767303685e-6 1.5288451584591136e-4 1.2071803360074417e-4 11920/74481/12362/14389/70110/16190/16476/85305/381886/17874/17988/18828/20910/24088/217203/24108/70450 17
GO:0007159 "leukocyte cell-cell adhesion" 21/401 369/22215 4.123907980149645e-6 1.5288451584591136e-4 1.2071803360074417e-4 11501/12010/60533/16423/16149/12608/14537/14998/14999/15894/15930/16161/16190/16362/56048/192656/193385/19877/12703/230979/24099 21
GO:0006914 autophagy 23/401 433/22215 4.553222620705574e-6 1.657860879217619e-4 1.3090515034528527e-4 11920/29810/12122/12176/12362/13198/15114/15194/16145/60440/15900/15944/56048/17751/107607/56312/192656/19877/24088/76681/319236/74735/94094 23
GO:0061919 "process utilizing autophagic mechanism" 23/401 433/22215 4.553222620705574e-6 1.657860879217619e-4 1.3090515034528527e-4 11920/29810/12122/12176/12362/13198/15114/15194/16145/60440/15900/15944/56048/17751/107607/56312/192656/19877/24088/76681/319236/74735/94094 23
GO:0060700 "regulation of ribonuclease activity" 5/401 15/22215 4.835868087264642e-6 1.745192040696036e-4 1.3780084284063847e-4 23961/246728/246727/231655/23962 5
GO:0051249 "regulation of lymphocyte activation" 24/401 470/22215 5.523528971567232e-6 1.9636770038914344e-4 1.5505247554022607e-4 11501/11920/12010/60533/16423/16149/12575/12608/14102/14998/14999/15930/16161/16169/16190/16362/56048/17874/192656/193385/74748/12703/230979/24099 24
GO:0002475 "antigen processing and presentation via MHC class Ib" 7/401 39/22215 5.53758841215093e-6 1.9636770038914344e-4 1.5505247554022607e-4 12010/14964/14972/15015/15024/15039/21355 7
GO:0098586 "cellular response to virus" 9/401 72/22215 5.8013311597199576e-6 2.039467971494654e-4 1.6103695115774364e-4 56417/80861/16145/15944/56048/246727/231655/69097/78781 9
GO:0002703 "regulation of leukocyte mediated immunity" 18/401 289/22215 5.890561532930993e-6 2.0531376009651784e-4 1.6211630885502393e-4 214855/12010/69550/12266/93694/14389/14964/14972/15015/15024/15039/16190/140474/20910/21354/21355/24088/70450 18
GO:0031348 "negative regulation of defense response" 16/401 234/22215 6.019734443158941e-6 2.0803794117967933e-4 1.6426732972009994e-4 16365/56417/93694/80861/15951/226691/100038882/434341/246727/547253/56045/74748/12702/20847/21354/21355 16
GO:0070371 "ERK1 and ERK2 cascade" 20/401 349/22215 6.3034522807973794e-6 2.160124235385858e-4 1.7056400289216437e-4 11475/73167/12266/16149/67603/218952/14257/384009/15894/16476/85305/17751/107607/18128/101540/19279/76089/192656/20361/24088 20
GO:0019884 "antigen processing and presentation of exogenous antigen" 7/401 40/22215 6.608769935843197e-6 2.2458803165307132e-4 1.7733532661179244e-4 12010/16149/14998/14999/14972/21354/21355 7
GO:1903039 "positive regulation of leukocyte cell-cell adhesion" 16/401 237/22215 7.075229120847105e-6 2.3845276326292972e-4 1.8828295676965023e-4 11501/12010/60533/16423/16149/14998/14999/15894/16161/16190/16362/56048/192656/12703/230979/24099 16
GO:0050688 "regulation of defense response to virus" 9/401 74/22215 7.2979290188570526e-6 2.4394225031884476e-4 1.926174708255714e-4 80287/12913/80861/209200/17472/16161/80285/20846/78781 9
GO:0051091 "positive regulation of DNA-binding transcription factor activity" 17/401 266/22215 7.610528665717716e-6 2.5232305608777927e-4 1.9923497807813856e-4 11501/13198/19106/15894/17874/107607/101540/192656/268749/24088/76681/319236/74735/69097/217069/22670/94094 17
GO:1903131 "mononuclear cell differentiation" 24/401 480/22215 7.86213969657968e-6 2.5668021637262686e-4 2.026754038057524e-4 11501/11920/12010/12018/74481/16149/12608/13388/14102/23882/14998/15951/226691/16169/16190/16362/15900/16476/56048/192656/74748/12703/24099/24108 24
GO:2000116 "regulation of cysteine-type endopeptidase activity" 16/401 239/22215 7.867833998670513e-6 2.5668021637262686e-4 2.026754038057524e-4 12018/12122/12362/12364/14102/29816/15194/15951/226691/17751/107607/16912/192656/20846/22035/22436 16
GO:0001914 "regulation of T cell mediated cytotoxicity" 8/401 57/22215 8.018421623772303e-6 2.595168522360592e-4 2.049152192741811e-4 12010/14964/14972/15015/15024/15039/140474/21355 8
GO:0050870 "positive regulation of T cell activation" 15/401 213/22215 8.235645266568139e-6 2.644485149375187e-4 2.088092736877906e-4 11501/12010/60533/16423/16149/14998/14999/16161/16190/16362/56048/192656/12703/230979/24099 15
GO:0070372 "regulation of ERK1 and ERK2 cascade" 19/401 326/22215 8.450850445520366e-6 2.692388134127504e-4 2.125917065201217e-4 11475/73167/12266/16149/67603/218952/14257/384009/15894/16476/17751/107607/18128/101540/19279/76089/192656/20361/24088 19
GO:0001909 "leukocyte mediated cytotoxicity" 13/401 163/22215 8.70605110178822e-6 2.7521919684567723e-4 2.1731383370355092e-4 12010/93694/13731/14964/14972/15015/15024/15039/140474/17874/21354/21355/70450 13
GO:0051251 "positive regulation of lymphocyte activation" 18/401 299/22215 9.393686565820016e-6 2.9467272165703095e-4 2.3267439032261886e-4 11501/12010/60533/16423/16149/12575/14998/14999/16161/16169/16190/16362/56048/17874/192656/12703/230979/24099 18
GO:0042326 "negative regulation of phosphorylation" 21/401 391/22215 1.0014479230194549e-5 3.1027108198175237e-4 2.4499089847504723e-4 56417/12018/12575/52468/67603/23882/17472/16009/16362/16476/18519/50523/56312/547253/545902/19877/12703/12702/53416/22375/22436 21
GO:1903037 "regulation of leukocyte cell-cell adhesion" 19/401 330/22215 1.0043105154877712e-5 3.1027108198175237e-4 2.4499089847504723e-4 11501/12010/60533/16423/16149/12608/14998/14999/15894/15930/16161/16190/16362/56048/192656/193385/12703/230979/24099 19
GO:0062207 "regulation of pattern recognition receptor signaling pathway" 10/401 98/22215 1.119763564939099e-5 3.433380314151613e-4 2.7110065256420295e-4 16365/80861/70110/16362/54123/18081/231655/24088/69097/78781 10
GO:0062208 "positive regulation of pattern recognition receptor signaling pathway" 7/401 44/22215 1.2766019035752712e-5 3.8850616140148923e-4 3.067655320531622e-4 80861/70110/18081/231655/24088/69097/78781 7
GO:0010950 "positive regulation of endopeptidase activity" 13/401 169/22215 1.28655561895731e-5 3.886350973413267e-4 3.0686734022537316e-4 12018/12122/12362/12364/14102/29816/15951/226691/107607/192656/20846/22035/22436 13
GO:0045661 "regulation of myoblast differentiation" 8/401 63/22215 1.7102623865390283e-5 5.128272067872174e-4 4.0492977093056407e-4 15945/17329/13198/13388/16009/18128/18795/193385 8
GO:0016064 "immunoglobulin mediated immune response" 12/401 149/22215 1.7450602228090036e-5 5.194420137675268e-4 4.101528406894155e-4 12010/50909/232371/50908/12266/12268/16149/14998/14999/16190/54123/17874 12
GO:0001933 "negative regulation of protein phosphorylation" 19/401 344/22215 1.796322766885275e-5 5.308263944462429e-4 4.1914197893989756e-4 56417/12018/12575/52468/67603/23882/17472/16009/16362/16476/18519/50523/547253/545902/12703/12702/53416/22375/22436 19
GO:1900246 "positive regulation of RIG-I signaling pathway" 4/401 10/22215 2.015283254423489e-5 5.911159573650664e-4 4.6674678340252913e-4 80861/231655/69097/78781 4
GO:0010574 "regulation of vascular endothelial growth factor production" 6/401 32/22215 2.0293338408805614e-5 5.911159573650664e-4 4.6674678340252913e-4 11911/12266/13078/14254/14257/72043 6
GO:0016239 "positive regulation of macroautophagy" 8/401 65/22215 2.1600106578287306e-5 6.24717976072735e-4 4.932790296601782e-4 29810/12176/15194/16145/15944/107607/192656/24088 8
GO:0050729 "positive regulation of inflammatory response" 11/401 129/22215 2.2892391141584928e-5 6.574307822210094e-4 5.191091512387568e-4 11501/12266/16423/12608/15930/70110/85305/18081/56312/24088/58203 11
GO:1902187 "negative regulation of viral release from host cell" 5/401 20/22215 2.3174690977211082e-5 6.608838447906769e-4 5.218356989274104e-4 76681/319236/69097/217069/22670 5
GO:0010952 "positive regulation of peptidase activity" 13/401 179/22215 2.3734508899636166e-5 6.721481061994186e-4 5.307299906724198e-4 12018/12122/12362/12364/14102/29816/15951/226691/107607/192656/20846/22035/22436 13
GO:0002476 "antigen processing and presentation of endogenous peptide antigen via MHC class Ib" 6/401 34/22215 2.921370531726671e-5 8.106891900814806e-4 6.40122411001071e-4 14964/14972/15015/15024/15039/21355 6
GO:0002484 "antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway" 6/401 34/22215 2.921370531726671e-5 8.106891900814806e-4 6.40122411001071e-4 14964/14972/15015/15024/15039/21355 6
GO:0022407 "regulation of cell-cell adhesion" 22/401 453/22215 2.922297963265759e-5 8.106891900814806e-4 6.40122411001071e-4 11501/12010/60533/16423/16149/12608/14998/14999/15894/15930/16161/16190/16362/56048/140474/245555/18128/192656/193385/12703/230979/24099 22
GO:0032608 "interferon-beta production" 8/401 68/22215 3.0179106777936624e-5 8.134324117468121e-4 6.422884663621225e-4 80861/16362/54123/100038882/246728/246727/24088/78781 8
GO:0032648 "regulation of interferon-beta production" 8/401 68/22215 3.0179106777936624e-5 8.134324117468121e-4 6.422884663621225e-4 80861/16362/54123/100038882/246728/246727/24088/78781 8
GO:0001916 "positive regulation of T cell mediated cytotoxicity" 7/401 50/22215 3.0319207107777206e-5 8.134324117468121e-4 6.422884663621225e-4 12010/14964/14972/15015/15024/15039/21355 7
GO:0042088 "T-helper 1 type immune response" 7/401 50/22215 3.0319207107777206e-5 8.134324117468121e-4 6.422884663621225e-4 214855/23882/16161/16068/16190/16362/192656 7
GO:0043618 "regulation of transcription from RNA polymerase II promoter in response to stress" 7/401 50/22215 3.0319207107777206e-5 8.134324117468121e-4 6.422884663621225e-4 11911/29810/12608/13198/16476/17751/18128 7
GO:0032102 "negative regulation of response to external stimulus" 20/401 395/22215 3.759998519178774e-5 0.001002174768706604 7.913199497879512e-4 16365/56417/93694/80861/15951/226691/100038882/434341/18128/246727/547253/19128/56045/20349/20361/74748/12702/20847/21354/21355 20
GO:0044282 "small molecule catabolic process" 18/401 332/22215 3.7952162037549494e-5 0.0010049929661631613 7.935452062396712e-4 11363/216188/14718/15275/15930/209176/16329/16330/52815/16890/64898/17751/18126/74551/56421/50880/22271/22436 18
GO:0031341 "regulation of cell killing" 11/401 137/22215 4.006653402837965e-5 0.0010541375855982723 8.323499327185966e-4 12010/93694/14964/14972/15015/15024/15039/140474/18126/21354/21355 11
GO:0010573 "vascular endothelial growth factor production" 6/401 36/22215 4.104009727512179e-5 0.0010712440885804456 8.458572744553788e-4 11911/12266/13078/14254/14257/72043 6
GO:0030522 "intracellular receptor signaling pathway" 14/401 216/22215 4.12421093445635e-5 0.0010712440885804456 8.458572744553788e-4 56847/13163/80861/14254/16145/15944/110784/246727/231655/18712/192656/56736/69097/78781 14
GO:0050863 "regulation of T cell activation" 18/401 335/22215 4.266489276395254e-5 0.0011011862828569521 8.694997132906783e-4 11501/12010/60533/16423/16149/12608/14998/14999/15930/16161/16190/16362/56048/192656/193385/12703/230979/24099 18
GO:0010822 "positive regulation of mitochondrion organization" 8/401 72/22215 4.5894435193130954e-5 0.00117648483089829 9.289556536273894e-4 12018/12122/12176/14102/29816/15194/69104/22035 8
GO:0098792 xenophagy 4/401 12/22215 4.6159287136764686e-5 0.00117648483089829 9.289556536273894e-4 56048/107607/192656/24088 4
GO:0002440 "production of molecular mediator of immune response" 15/401 247/22215 4.683595993535549e-5 0.0011863170473067062 9.367191987071097e-4 214855/11920/12010/69550/16149/14102/14998/14999/15275/16190/56045/20361/24088/230979/24099 15
GO:0050900 "leukocyte migration" 19/401 371/22215 5.03192084936561e-5 0.001266677359488454 0.0010001719219109421 11501/16423/16149/12913/15945/56066/17329/14254/14537/15894/17874/18081/18795/193385/19877/74748/53416/24088/230979 19
GO:0002685 "regulation of leukocyte migration" 14/401 222/22215 5.5562552250793877e-5 0.0013844207810909787 0.001093142450984049 11501/16423/16149/12913/15945/15894/17874/18081/18795/193385/74748/53416/24088/230979 14
GO:0002456 "T cell mediated immunity" 11/401 142/22215 5.567557824887702e-5 0.0013844207810909787 0.001093142450984049 214855/12010/13731/14964/14972/15015/15024/15039/15894/140474/21355 11
GO:0001910 "regulation of leukocyte mediated cytotoxicity" 10/401 118/22215 5.6624521365075534e-5 0.0013910530007637232 0.00109837926985267 12010/93694/14964/14972/15015/15024/15039/140474/21354/21355 10
GO:0071675 "regulation of mononuclear cell migration" 10/401 118/22215 5.6624521365075534e-5 0.0013910530007637232 0.00109837926985267 11501/16423/12913/15945/18081/18795/193385/74748/53416/230979 10
GO:0043620 "regulation of DNA-templated transcription in response to stress" 7/401 55/22215 5.700825507367287e-5 0.0013920937975475326 0.0010992010858516567 11911/29810/12608/13198/16476/17751/18128 7
GO:1901522 "positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus" 5/401 24/22215 5.9864503533074884e-5 0.0014531395559992822 0.0011474029843839353 11911/12913/16476/17751/18128 5
GO:0006520 "cellular amino acid metabolic process" 15/401 253/22215 6.152770632521932e-5 0.001484674475705588 0.001172303043592936 234734/11911/242669/353172/14718/15194/15930/209176/85305/229905/18126/100678/50880/22375/107271 15
GO:0002501 "peptide antigen assembly with MHC protein complex" 4/401 13/22215 6.572551028067497e-5 0.0015674188942958627 0.0012376382637647569 12010/14998/14999/213233 4
GO:0042532 "negative regulation of tyrosine phosphorylation of STAT protein" 4/401 13/22215 6.572551028067497e-5 0.0015674188942958627 0.0012376382637647569 16362/547253/12703/12702 4
GO:0022409 "positive regulation of cell-cell adhesion" 16/401 285/22215 6.75147541244642e-5 0.0016007277169742152 0.0012639390016324112 11501/12010/60533/16423/16149/14998/14999/15894/16161/16190/16362/56048/192656/12703/230979/24099 16
GO:0043254 "regulation of protein-containing complex assembly" 21/401 446/22215 6.884034814222676e-5 0.0016227221949364204 0.001281305901837978 11920/12018/12122/68732/104252/13169/19106/14102/218952/225288/229898/29816/15894/16145/15944/100038882/17874/20910/24088/22375/434204 21
GO:0010563 "negative regulation of phosphorus metabolic process" 21/401 448/22215 7.33357160166402e-5 0.001708931713804907 0.0013493771747061798 56417/12018/12575/52468/67603/23882/17472/16009/16362/16476/18519/50523/56312/547253/545902/19877/12703/12702/53416/22375/22436 21
GO:0045936 "negative regulation of phosphate metabolic process" 21/401 448/22215 7.33357160166402e-5 0.001708931713804907 0.0013493771747061798 56417/12018/12575/52468/67603/23882/17472/16009/16362/16476/18519/50523/56312/547253/545902/19877/12703/12702/53416/22375/22436 21
GO:0002366 "leukocyte activation involved in immune response" 17/401 319/22215 7.666575927992885e-5 0.0017722469330678254 0.0013993710457279056 16149/13388/14389/23882/14999/15894/70110/16190/16362/15900/85305/56048/381886/17874/192656/20910/70450 17
GO:0016241 "regulation of macroautophagy" 9/401 99/22215 7.69219487869066e-5 0.0017722469330678254 0.0013993710457279056 29810/12176/15194/16145/15944/107607/56312/192656/24088 9
GO:0045862 "positive regulation of proteolysis" 18/401 351/22215 7.768911094885384e-5 0.0017798662609518315 0.0014053872879511765 11501/12018/12122/12362/12364/68545/14102/29816/15951/226691/107607/53312/56312/192656/56736/20846/22035/22436 18
GO:0032757 "positive regulation of interleukin-8 production" 7/401 58/22215 8.063773480780543e-5 0.0018363147586044058 0.0014499591767303058 16149/13198/17874/107607/18126/101540/24088 7
GO:0051701 "biological process involved in interaction with host" 11/401 148/22215 8.105361857498603e-5 0.0018363147586044058 0.0014499591767303058 16149/12265/66141/15944/76681/319236/74735/69097/217069/22670/94094 11
GO:0071496 "cellular response to external stimulus" 16/401 290/22215 8.281397490252451e-5 0.001865830882057983 0.0014732651888736403 11911/29810/12575/67579/19106/14102/14718/69146/15951/226691/16476/74137/18712/193385/22278/22427 16
GO:0002263 "cell activation involved in immune response" 17/401 323/22215 8.924630178532353e-5 0.0019824855095505497 0.0015653760031272119 16149/13388/14389/23882/14999/15894/70110/16190/16362/15900/85305/56048/381886/17874/192656/20910/70450 17
GO:0046718 "viral entry into host cell" 9/401 101/22215 8.991106595838635e-5 0.0019824855095505497 0.0015653760031272119 16149/12265/66141/76681/319236/74735/217069/22670/94094 9
GO:0010575 "positive regulation of vascular endothelial growth factor production" 5/401 26/22215 8.993619893743297e-5 0.0019824855095505497 0.0015653760031272119 11911/12266/13078/14257/72043 5
GO:0039529 "RIG-I signaling pathway" 5/401 26/22215 8.993619893743297e-5 0.0019824855095505497 0.0015653760031272119 80861/246727/231655/69097/78781 5
GO:0002396 "MHC protein complex assembly" 4/401 14/22215 9.070677072337642e-5 0.001988721564569511 0.0015703000092971617 12010/14998/14999/213233 4
GO:0022408 "negative regulation of cell-cell adhesion" 13/401 204/22215 9.163340822923271e-5 0.0019982943249134276 0.0015778586871557716 11501/60533/16149/12608/15930/16190/16362/140474/245555/18128/193385/12703/230979 13
GO:0052126 "movement in host environment" 10/401 125/22215 9.218167266009768e-5 0.001999557771850417 0.0015788563083272051 16149/12265/66141/76681/319236/74735/69097/217069/22670/94094 10
GO:0030099 "myeloid cell differentiation" 20/401 422/22215 9.348917691421783e-5 0.0020171897537364035 0.001592778569649637 11501/56417/12010/74481/16149/12608/93694/13388/14102/14389/15951/226691/15900/100038882/16476/18081/18795/20846/24088/24108 20
GO:0002711 "positive regulation of T cell mediated immunity" 8/401 80/22215 9.806055011599896e-5 0.0021046890703844408 0.0016618682703869298 214855/12010/14964/14972/15015/15024/15039/21355 8
GO:0042594 "response to starvation" 12/401 179/22215 1.0511289024515699e-4 0.0022361090120330772 0.0017656378172502473 11911/12575/67579/13198/19106/14102/15951/226691/16476/74137/74551/22427 12
GO:0043280 "positive regulation of cysteine-type endopeptidase activity involved in apoptotic process" 10/401 127/22215 1.0528026736398991e-4 0.0022361090120330772 0.0017656378172502473 12018/12122/12362/12364/14102/29816/107607/20846/22035/22436 10
GO:0032069 "regulation of nuclease activity" 5/401 27/22215 1.0875025378503955e-4 0.002285997602759749 0.0018050299855042647 23961/246728/246727/231655/23962 5
GO:0036003 "positive regulation of transcription from RNA polymerase II promoter in response to stress" 5/401 27/22215 1.0875025378503955e-4 0.002285997602759749 0.0018050299855042647 11911/12608/13198/17751/18128 5
GO:0071674 "mononuclear cell migration" 12/401 180/22215 1.1082301984148797e-4 0.0023006036324363485 0.0018165629466515554 11501/16423/12913/15945/14254/15894/18081/18795/193385/74748/53416/230979 12
GO:1903706 "regulation of hemopoiesis" 19/401 394/22215 1.1126578737604891e-4 0.0023006036324363485 0.0018165629466515554 11501/12010/16149/12608/93694/13388/14102/14998/16169/16190/16362/100038882/16476/320713/18081/192656/74748/12703/20846 19
GO:0001960 "negative regulation of cytokine-mediated signaling pathway" 7/401 61/22215 1.1170169671956769e-4 0.0023006036324363485 0.0018165629466515554 56417/100038882/434341/246727/547253/56045/20847 7
GO:0031663 "lipopolysaccharide-mediated signaling pathway" 7/401 61/22215 1.1170169671956769e-4 0.0023006036324363485 0.0018165629466515554 16365/17874/192656/20846/76681/319236/230594 7
GO:0097300 "programmed necrotic cell death" 6/401 43/22215 1.154798805146136e-4 0.0023664670991889155 0.0018685689208897277 12362/14102/74568/56312/268749/58203 6
GO:0050670 "regulation of lymphocyte proliferation" 14/401 238/22215 1.1685633313091991e-4 0.002382700632539457 0.0018813869634078109 11920/60533/16149/12575/12608/14999/15930/16161/16362/17874/192656/193385/230979/24099 14
GO:0032755 "positive regulation of interleukin-6 production" 9/401 105/22215 1.2145712112503744e-4 0.0024519907918213006 0.0019360986634783194 214855/16149/17874/107607/18126/192656/24088/217203/230594 9
GO:0044409 "entry into host" 9/401 105/22215 1.2145712112503744e-4 0.0024519907918213006 0.0019360986634783194 16149/12265/66141/76681/319236/74735/217069/22670/94094 9
GO:0031334 "positive regulation of protein-containing complex assembly" 14/401 240/22215 1.276114353767098e-4 0.002563544007222771 0.0020241813887340175 11920/12018/12122/68732/104252/14102/218952/229898/29816/15894/100038882/17874/22375/434204 14
GO:0045765 "regulation of angiogenesis" 16/401 302/22215 1.3252247536316822e-4 0.0026491502673088234 0.002091776326810793 11504/23797/12266/15945/13078/13388/68545/13731/14254/18081/101540/19877/20349/243362/20846/22375 16
GO:0001836 "release of cytochrome c from mitochondria" 7/401 63/22215 1.3734856501033135e-4 0.0027322314542055186 0.002157377460162278 12018/12122/12176/14102/110175/16476/22035 7
GO:0032944 "regulation of mononuclear cell proliferation" 14/401 242/22215 1.3921391559053694e-4 0.002755894892127231 0.0021760621757355774 11920/60533/16149/12575/12608/14999/15930/16161/16362/17874/192656/193385/230979/24099 14
GO:0035967 "cellular response to topologically incorrect protein" 9/401 107/22215 1.4041050644931542e-4 0.0027661548082140498 0.0021841634336560176 11911/29810/12018/12364/12913/13163/13198/19106/320011 9
GO:0010631 "epithelial cell migration" 16/401 305/22215 1.4842371506656172e-4 0.0028960378470882235 0.0022867194378676015 11501/23797/13078/13731/14181/14257/14389/384009/16476/56048/18128/101540/19279/19877/243362/24136 16
GO:0097193 "intrinsic apoptotic signaling pathway" 16/401 305/22215 1.4842371506656172e-4 0.0028960378470882235 0.0022867194378676015 11911/11920/12018/12122/12176/12364/16149/12575/12608/12913/13078/13198/15951/226691/217845/56312 16
GO:0050691 "regulation of defense response to virus by host" 6/401 45/22215 1.4966908050429017e-4 0.0029064310014118824 0.0022949259010657825 12913/209200/16161/80285/20846/78781 6
GO:0032675 "regulation of interleukin-6 production" 11/401 159/22215 1.536278419991843e-4 0.002950144379802889 0.002329442104699682 214855/16423/16149/12608/17874/107607/18126/192656/24088/217203/230594 11
GO:1901342 "regulation of vasculature development" 16/401 306/22215 1.5408163637884212e-4 0.002950144379802889 0.002329442104699682 11504/23797/12266/15945/13078/13388/68545/13731/14254/18081/101540/19877/20349/243362/20846/22375 16
GO:0003158 "endothelium development" 10/401 133/22215 1.5440669910899056e-4 0.002950144379802889 0.002329442104699682 15945/13388/15894/17874/18128/18795/76089/19877/243362/22436 10
GO:0090200 "positive regulation of release of cytochrome c from mitochondria" 5/401 29/22215 1.5529764490248391e-4 0.002950144379802889 0.002329442104699682 12018/12122/12176/14102/22035 5
GO:0043523 "regulation of neuron apoptotic process" 15/401 275/22215 1.555372833883328e-4 0.002950144379802889 0.002329442104699682 234734/11501/11911/11920/12608/67579/13198/14102/15194/16476/17748/17751/56312/19877/20910 15
GO:0040013 "negative regulation of locomotion" 17/401 339/22215 1.595803572217999e-4 0.003005441898315447 0.0023731051771887545 69550/16149/12667/13078/14102/14674/66141/16009/245555/18128/18795/19279/193385/20349/20361/74748/243362 17
GO:0090132 "epithelium migration" 16/401 307/22215 1.599266532453291e-4 0.003005441898315447 0.0023731051771887545 11501/23797/13078/13731/14181/14257/14389/384009/16476/56048/18128/101540/19279/19877/243362/24136 16
GO:0002709 "regulation of T cell mediated immunity" 9/401 109/22215 1.617723181245479e-4 0.0030261812537243416 0.0023894810291791024 214855/12010/14964/14972/15015/15024/15039/140474/21355 9
GO:0031638 "zymogen activation" 8/401 86/22215 1.6341735657632745e-4 0.003042995343005769 0.0024027574802546773 12018/50909/232371/66686/15951/226691/19142/192656 8
GO:0010821 "regulation of mitochondrion organization" 10/401 134/22215 1.6422630765472115e-4 0.00304415855734524 0.002403675957491828 12018/12122/12176/14102/29816/15194/70435/69104/20847/22035 10
GO:0051402 "neuron apoptotic process" 16/401 308/22215 1.6596393391144946e-4 0.003062447613080954 0.002418117046130621 234734/11501/11911/11920/12176/12608/67579/13198/14102/15194/16476/17748/17751/56312/19877/20910 16
GO:0002720 "positive regulation of cytokine production involved in immune response" 7/401 65/22215 1.675731327783924e-4 0.0030644091276694364 0.0024196658634368768 214855/12010/16149/15275/20361/24088/230979 7
GO:0060761 "negative regulation of response to cytokine stimulus" 7/401 65/22215 1.675731327783924e-4 0.0030644091276694364 0.0024196658634368768 56417/100038882/434341/246727/547253/56045/20847 7
GO:0090130 "tissue migration" 16/401 309/22215 1.721987576621826e-4 0.003134939882796342 0.002475357141393875 11501/23797/13078/13731/14181/14257/14389/384009/16476/56048/18128/101540/19279/19877/243362/24136 16
GO:1901652 "response to peptide" 19/401 408/22215 1.7439426333115942e-4 0.003160799137175414 0.002495775679672593 11610/23797/15894/16362/18519/64898/107607/18128/74551/18795/192656/19877/50880/12703/12702/20846/20847/22278/230796 19
GO:0034620 "cellular response to unfolded protein" 8/401 87/22215 1.7717515966997208e-4 0.003196992482894452 0.0025243540448553546 11911/29810/12018/12364/12913/13163/13198/19106 8
GO:0039528 "cytoplasmic pattern recognition receptor signaling pathway in response to virus" 5/401 30/22215 1.8361540151363043e-4 0.003279653018249294 0.002589623030594097 80861/246727/231655/69097/78781 5
GO:0000768 "syncytium formation by plasma membrane fusion" 7/401 66/22215 1.845839022669078e-4 0.003279653018249294 0.002589623030594097 11501/12362/15945/17329/16190/193385/20846 7
GO:0140253 "cell-cell fusion" 7/401 66/22215 1.845839022669078e-4 0.003279653018249294 0.002589623030594097 11501/12362/15945/17329/16190/193385/20846 7
GO:0044270 "cellular nitrogen compound catabolic process" 19/401 410/22215 1.855971713258485e-4 0.003279653018249294 0.002589623030594097 11363/216188/11920/12006/83965/15930/209176/16009/57444/17874/246728/68195/19877/56045/237886/230594/22271/22436/78781 19
GO:1903557 "positive regulation of tumor necrosis factor superfamily cytokine production" 9/401 111/22215 1.8577730436870695e-4 0.003279653018249294 0.002589623030594097 11501/214855/17874/107607/246728/246727/192656/24088/217203 9
GO:0034976 "response to endoplasmic reticulum stress" 14/401 250/22215 1.9523634938827593e-4 0.0034317837620921952 0.002709745883751071 11911/12018/12122/12364/12608/12913/13198/19106/16476/56312/19418/217069/320011/30940 14
GO:0002825 "regulation of T-helper 1 type immune response" 5/401 31/22215 2.1570650250703931e-4 0.0037591928086483173 0.002968268966122507 214855/16161/16190/16362/192656 5
GO:1902186 "regulation of viral release from host cell" 5/401 31/22215 2.1570650250703931e-4 0.0037591928086483173 0.002968268966122507 76681/319236/69097/217069/22670 5
GO:0006949 "syncytium formation" 7/401 68/22215 2.2279053825880114e-4 0.00386127207590933 0.0030488710359068273 11501/12362/15945/17329/16190/193385/20846 7
GO:0031669 "cellular response to nutrient levels" 12/401 194/22215 2.2345762871863703e-4 0.00386127207590933 0.0030488710359068273 11911/12575/67579/19106/14102/15951/226691/16476/74137/18712/22278/22427 12
GO:0097529 "myeloid leukocyte migration" 13/401 224/22215 2.3186989002508957e-4 0.003989727474777702 0.0031502997716488963 11501/16423/16149/12913/15945/56066/17329/14254/17874/18081/18795/193385/74748 13
GO:0032635 "interleukin-6 production" 11/401 167/22215 2.3601343698465124e-4 0.004027040987545639 0.0031797626238099456 214855/16423/16149/12608/17874/107607/18126/192656/24088/217203/230594 11
GO:0051250 "negative regulation of lymphocyte activation" 11/401 167/22215 2.3601343698465124e-4 0.004027040987545639 0.0031797626238099456 11920/60533/16149/12608/14102/15930/16190/16362/193385/12703/230979 11
GO:0031668 "cellular response to extracellular stimulus" 13/401 226/22215 2.52817310167067e-4 0.00429578746192208 0.0033919655780748157 11911/12575/67579/19106/14102/69146/15951/226691/16476/74137/18712/22278/22427 13
GO:0039535 "regulation of RIG-I signaling pathway" 4/401 18/22215 2.618634301167874e-4 0.00441272342155479 0.0034842985329589064 80861/231655/69097/78781 4
GO:0097202 "activation of cysteine-type endopeptidase activity" 4/401 18/22215 2.618634301167874e-4 0.00441272342155479 0.0034842985329589064 12018/15951/226691/192656 4
GO:0070663 "regulation of leukocyte proliferation" 14/401 258/22215 2.6971384944627107e-4 0.004526308963135364 0.0035739859885472957 11920/60533/16149/12575/12608/14999/15930/16161/16362/17874/192656/193385/230979/24099 14
GO:0030336 "negative regulation of cell migration" 15/401 291/22215 2.862968652306003e-4 0.004784912362337655 0.003778179942797266 69550/16149/12667/13078/14102/14674/66141/16009/245555/18128/18795/19279/193385/74748/243362 15
GO:0002230 "positive regulation of defense response to virus by host" 5/401 33/22215 2.925131190232899e-4 0.004813367054158528 0.0038006478456082534 12913/209200/16161/80285/20846 5
