ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GO:0001656 "metanephros development" 10/436 91/22215 1.1915919691268109e-5 4.116593794197068e-4 3.066084598922788e-4 11826/15902/15903/241226/107587/18596/98711/268902/24063/21419 10
GO:0007264 "small GTPase mediated signal transduction" 23/436 423/22215 1.2134324998571633e-5 4.156520478324283e-4 3.095822434961184e-4 106952/110596/68016/68178/12825/54366/72318/74754/50768/76088/13617/16000/56349/18596/74055/20620/244418/76108/74194/19876/24063/24066/21808 23
GO:0010634 "positive regulation of epithelial cell migration" 13/436 155/22215 1.2284543763460492e-5 4.172615621168682e-4 3.1078102754088466e-4 11826/18606/14178/16000/16398/20620/64074/20692/21808/21813/21825/22339/22341 13
GO:0071559 "response to transforming growth factor beta" 16/436 229/22215 1.300285710965105e-5 4.379795703100795e-4 3.262120292421228e-4 66695/12389/12562/58250/12825/100952/14119/241226/16419/108075/114249/20482/24063/21808/21813/21825 16
GO:0042692 "muscle cell differentiation" 23/436 426/22215 1.3585266716949748e-5 4.521794761845501e-4 3.367882762279782e-4 23794/545261/68016/22402/12628/20315/26903/13617/13642/15902/16000/241226/70417/17387/114249/18596/226041/19221/20661/11790/21385/231633/22339 23
GO:0045444 "fat cell differentiation" 17/436 256/22215 1.3648168256931004e-5 4.521794761845501e-4 3.367882762279782e-4 22402/13371/106565/26903/18605/20378/15902/16000/16449/70717/17385/18227/20661/21419/22227/22339/22761 17
GO:0045667 "regulation of osteoblast differentiation" 13/436 157/22215 1.4103631151277089e-5 4.634705456379024e-4 3.451979896675436e-4 12006/16007/22402/14119/15902/15903/16000/16449/114249/231633/329278/22339/22341 13
GO:0003171 "atrioventricular valve development" 6/436 28/22215 1.4421846666085328e-5 4.649606224333388e-4 3.463078153491884e-4 16007/20564/20677/21808/21813/22761 6
GO:0033688 "regulation of osteoblast proliferation" 6/436 28/22215 1.4421846666085328e-5 4.649606224333388e-4 3.463078153491884e-4 16007/23876/433938/235611/231633/329278 6
GO:0003184 "pulmonary valve morphogenesis" 5/436 17/22215 1.4494071852202049e-5 4.649606224333388e-4 3.463078153491884e-4 16449/19876/268902/20897/21808 5
GO:0051056 "regulation of small GTPase mediated signal transduction" 16/436 232/22215 1.528747772165591e-5 4.859638168883511e-4 3.6195122693317115e-4 106952/110596/68016/68178/12825/72318/50768/16000/56349/18596/74055/244418/19876/24063/24066/21808 16
GO:1905952 "regulation of lipid localization" 14/436 182/22215 1.5389254963312454e-5 4.859638168883511e-4 3.6195122693317115e-4 216739/56745/12389/244595/13167/14419/69573/16009/384783/99031/100102/20750/21825/21934 14
GO:0014068 "positive regulation of phosphatidylinositol 3-kinase signaling" 9/436 75/22215 1.589211580834091e-5 4.9467431733343e-4 3.6843890402708655e-4 13179/14268/16000/54635/18596/235611/21808/107449/22339 9
GO:0014910 "regulation of smooth muscle cell migration" 10/436 94/22215 1.5909861764806013e-5 4.9467431733343e-4 3.6843890402708655e-4 11504/22402/16000/16009/16398/238871/18596/18792/50706/20195 10
GO:0043588 "skin development" 18/436 288/22215 1.741692857699463e-5 5.373986664749031e-4 4.002604719180767e-4 216725/494504/12842/12825/12831/12832/13167/74754/13649/14178/14419/16323/16398/16480/16826/13603/21419/21808 18
GO:0048745 "smooth muscle tissue development" 6/436 29/22215 1.788444855246861e-5 5.476434927960464e-4 4.078909318984068e-4 12825/241226/107589/18596/20897/21419 6
GO:0006939 "smooth muscle contraction" 11/436 116/22215 1.81706748181374e-5 5.481034896635176e-4 4.082335426541474e-4 11475/12389/12671/13617/16398/107589/114249/238871/20698/21385/277328 11
GO:0043534 "blood vessel endothelial cell migration" 11/436 116/22215 1.81706748181374e-5 5.481034896635176e-4 4.082335426541474e-4 12562/13642/13655/13197/16000/16480/20620/19876/21825/22339/22341 11
GO:0085029 "extracellular matrix assembly" 7/436 43/22215 1.87097232494599e-5 5.601829731430882e-4 4.1723047558249763e-4 12825/100952/23876/108075/76293/208177/207596 7
GO:0034329 "cell junction assembly" 23/436 436/22215 1.9627051444964574e-5 5.833275142687265e-4 4.34468785856027e-4 11519/12389/12562/12563/232370/50768/13642/18606/14268/14395/14432/14609/16398/16480/67703/16981/17387/18164/73340/208177/235611/21826/22339 23
GO:0010720 "positive regulation of cell development" 21/436 378/22215 2.1076316624723804e-5 6.218282612929461e-4 4.631445681652714e-4 12562/20315/12767/18606/14268/15902/16000/77125/17118/269878/17380/56349/235611/277360/19242/19876/268902/20720/20482/22339/22341 21
GO:0030879 "mammary gland development" 13/436 165/22215 2.3964907440309167e-5 7.019286657516642e-4 5.228042355399253e-4 12389/20292/14609/15902/16000/16367/384783/19876/20496/21385/21813/21934/22339 13
GO:0048732 "gland development" 24/436 474/22215 2.5274069956503663e-5 7.349481349941568e-4 5.473975015191252e-4 12389/20292/13617/13649/14178/20378/14609/15902/16000/16367/384783/100102/18596/18792/19242/19876/20720/20496/20897/21385/21813/21934/22339/68151 24
GO:0051047 "positive regulation of secretion" 22/436 414/22215 2.657113521463762e-5 7.671466324111804e-4 5.713792986004782e-4 11826/56745/239556/27062/66259/20315/14419/14609/16000/16367/384783/16847/18951/20496/20677/20698/20750/21808/21934/277328/22341/68151 22
GO:0002063 "chondrocyte development" 6/436 31/22215 2.681536702168075e-5 7.687071879548482e-4 5.725416176334972e-4 12006/58250/12814/373864/76566/21813 6
GO:0050769 "positive regulation of neurogenesis" 18/436 298/22215 2.7428060742708222e-5 7.807339543804693e-4 5.814992863168681e-4 20315/12767/18606/14268/15902/16000/77125/17118/269878/17380/235611/19242/19876/268902/20720/20482/22339/22341 18
GO:0045860 "positive regulation of protein kinase activity" 20/436 357/22215 2.934131931530823e-5 8.293539347725585e-4 6.177119855854364e-4 12006/16007/12569/12759/68861/13649/14456/16000/17118/67468/54635/18596/108099/19876/21808/21813/21825/21934/22339/22341 20
GO:0001654 "eye development" 22/436 420/22215 3.301102978261602e-5 9.266012665370413e-4 6.901428741102471e-4 11826/12628/12831/12832/13649/14221/14609/16323/16449/17986/107587/18596/19242/19274/98711/20482/24063/20897/21385/21808/21813/22339 22
GO:0045598 "regulation of fat cell differentiation" 12/436 147/22215 3.459268357471322e-5 9.643008759240748e-4 7.182219602444995e-4 22402/106565/18605/20378/15902/16000/16449/70717/17385/20661/22339/22761 12
GO:0002685 "regulation of leukocyte migration" 15/436 222/22215 3.562209574334056e-5 9.861952807848119e-4 7.345291551979379e-4 20315/76088/26903/13617/100952/14456/16177/77125/16398/17387/17965/19242/21825/22339/22341 15
GO:0150063 "visual system development" 22/436 423/22215 3.672929967999181e-5 0.001006190426296829 7.494217607773457e-4 11826/12628/12831/12832/13649/14221/14609/16323/16449/17986/107587/18596/19242/19274/98711/20482/24063/20897/21385/21808/21813/22339 22
GO:0035107 "appendage morphogenesis" 13/436 172/22215 3.7091136446864794e-5 0.001006190426296829 7.494217607773457e-4 58250/12825/14119/14609/269878/107587/98711/53614/225743/20677/21385/21419/21808 13
GO:0035108 "limb morphogenesis" 13/436 172/22215 3.7091136446864794e-5 0.001006190426296829 7.494217607773457e-4 58250/12825/14119/14609/269878/107587/98711/53614/225743/20677/21385/21419/21808 13
GO:0090288 "negative regulation of cellular response to growth factor stimulus" 10/436 104/22215 3.8595678820925014e-5 0.0010400248919611927 7.74622045107688e-4 239337/12389/12509/13179/100952/17965/20482/24063/24066/21825 10
GO:0097529 "myeloid leukocyte migration" 15/436 224/22215 3.9503424446689016e-5 0.0010574360371756093 7.875900586791954e-4 20292/20315/26903/13617/100952/16177/17387/17965/238871/277360/20254/20750/21825/22339/22341 15
GO:0030595 "leukocyte chemotaxis" 15/436 225/22215 4.158002976980213e-5 0.001105700528483817 8.235379857453884e-4 20292/20315/26903/13617/14456/17965/238871/277360/19242/20254/20496/20750/21825/22339/22341 15
GO:0046849 "bone remodeling" 10/436 105/22215 4.192326006121959e-5 0.0011060488648471562 8.237974305223747e-4 18605/14609/15551/234515/16847/19242/20750/231633/21934/22339 10
GO:0048880 "sensory system development" 22/436 427/22215 4.227024889732244e-5 0.0011060488648471562 8.237974305223747e-4 11826/12628/12831/12832/13649/14221/14609/16323/16449/17986/107587/18596/19242/19274/98711/20482/24063/20897/21385/21808/21813/22339 22
GO:0001952 "regulation of cell-matrix adhesion" 11/436 127/22215 4.2414046029517374e-5 0.0011060488648471562 8.237974305223747e-4 50768/18606/16449/16480/17387/208177/18792/50706/21825/22339/22341 11
GO:0010749 "regulation of nitric oxide mediated signal transduction" 4/436 11/22215 4.3292698456907665e-5 0.0011217249177103896 8.354731281157619e-4 13649/207728/21825/22339 4
GO:0003177 "pulmonary valve development" 5/436 21/22215 4.4671564270145034e-5 0.0011500793807638612 8.565918458774038e-4 16449/19876/268902/20897/21808 5
GO:0002687 "positive regulation of leukocyte migration" 12/436 152/22215 4.807254221933665e-5 0.0012298051623453085 9.159724899886929e-4 20315/76088/26903/13617/14456/16177/16398/17387/19242/21825/22339/22341 12
GO:0021700 "developmental maturation" 19/436 341/22215 4.9749028968986777e-5 0.0012646891515260663 9.419544710447015e-4 239337/12562/12569/13617/14419/14609/15902/16000/18227/319504/237928/235611/53614/76566/20112/21808/208898/22339/70546 19
GO:0003197 "endocardial cushion development" 7/436 50/22215 5.153107314960121e-5 0.0013018037354418006 9.695978237359175e-4 16449/19876/268902/21385/21808/21813/21825 7
GO:0043010 "camera-type eye development" 20/436 372/22215 5.222467165394927e-5 0.0013111311976724406 9.765450207930362e-4 11826/12628/13649/14221/14609/16323/16449/17986/107587/18596/19242/19274/98711/20482/24063/20897/21385/21808/21813/22339 20
GO:0048145 "regulation of fibroblast proliferation" 10/436 108/22215 5.341439894402201e-5 0.0013327222255045492 9.926262571793563e-4 11826/13649/14268/14456/16000/268857/56312/54635/18596/20698 10
GO:1900746 "regulation of vascular endothelial growth factor signaling pathway" 5/436 22/22215 5.688202184636382e-5 0.0014105345540061508 0.0010505817402686503 13179/19245/19876/64074/21413 5
GO:0071695 "anatomical structure maturation" 17/436 287/22215 5.816810461840207e-5 0.001433630968704763 0.0010677842054469184 239337/12562/12569/13617/14419/14609/15902/16000/18227/319504/237928/235611/53614/76566/20112/21808/22339 17
GO:0008037 "cell recognition" 12/436 156/22215 6.192162792712576e-5 0.0015168922429178323 0.0011297981235826454 12569/140792/76088/14432/70417/269878/17967/319504/19876/268902/94185/329278 12
GO:0008593 "regulation of Notch signaling pathway" 9/436 89/22215 6.316538784478889e-5 0.0015380391425821487 0.001145548568396298 106565/16449/17387/50706/244418/53614/19876/268902/21808 9
GO:0098868 "bone growth" 6/436 36/22215 6.529319122369013e-5 0.001580329813929075 0.001177047128268224 242509/373864/23876/16847/21813/21825 6
GO:0007219 "Notch signaling pathway" 13/436 182/22215 6.65377060112427e-5 0.0016008655220085893 0.0011923423508280334 12563/106565/16449/17387/50706/244418/19245/53614/19876/268902/21385/21808/21813 13
GO:0048146 "positive regulation of fibroblast proliferation" 8/436 70/22215 6.724330856218506e-5 0.001608268953895574 0.0011978565088000576 11826/13649/14268/14456/16000/54635/18596/20698 8
GO:1903035 "negative regulation of response to wounding" 9/436 90/22215 6.89845584223806e-5 0.001640209324372132 0.001221646050080548 56745/14609/208177/18792/20720/20496/21824/21825/216350 9
GO:0007156 "homophilic cell adhesion via plasma membrane adhesion molecules" 10/436 112/22215 7.282660191712313e-5 0.0017214334792339866 0.0012821426991872706 381409/12562/12563/232370/67703/319504/73173/19274/19876/268902 10
GO:0048762 "mesenchymal cell differentiation" 15/436 237/22215 7.508796188085427e-5 0.0017581108784370499 0.0013094604318680079 12006/12842/13617/14268/20378/14609/16449/208177/98711/76566/108151/24063/21808/21813/22339 15
GO:0035023 "regulation of Rho protein signal transduction" 9/436 91/22215 7.524818950262485e-5 0.0017581108784370499 0.0013094604318680079 106952/110596/68016/12825/50768/56349/18596/244418/19876 9
GO:0002062 "chondrocyte differentiation" 10/436 113/22215 7.852198554205346e-5 0.0018240566986263223 0.001358577608289612 239337/12006/22402/58250/12814/373864/12825/107587/76566/21813 10
GO:0030278 "regulation of ossification" 11/436 136/22215 7.932979688853213e-5 0.0018322916515625535 0.0013647110923380565 16007/20148/18605/14119/14609/17313/107587/237928/19242/76566/231633 11
GO:0035051 "cardiocyte differentiation" 13/436 186/22215 8.305666389351095e-5 0.001907471792372564 0.0014207060929153188 545261/68016/22402/13617/13642/13649/16000/16449/18596/11790/21385/21808/22339 13
GO:0098742 "cell-cell adhesion via plasma-membrane adhesion molecules" 14/436 213/22215 8.674167852599041e-5 0.0019808466926669673 0.0014753565303855637 381409/12562/12563/232370/67703/84004/319504/73173/19274/19876/268902/13602/21808/21813 14
GO:0001659 "temperature homeostasis" 13/436 187/22215 8.770248408547708e-5 0.001991536183558979 0.001483318181457507 329910/23794/12389/12767/13371/14609/16847/17201/664883/54635/21934/22227/22339 13
GO:0001558 "regulation of cell growth" 22/436 449/22215 8.838743164861116e-5 0.0019958770878418233 0.0014865513349898729 22402/12569/232370/20315/12767/13649/18605/14268/20378/14609/16000/16009/29817/16323/269878/17387/108151/20720/20564/20698/21808/22339 22
GO:0007266 "Rho protein signal transduction" 11/436 138/22215 9.050908971009277e-5 0.00203243189226775 0.0015137777577243583 106952/110596/68016/12825/54366/50768/13617/56349/18596/244418/19876 11
GO:0048754 "branching morphogenesis of an epithelial tube" 13/436 188/22215 9.257154444016071e-5 0.0020672606774979536 0.0015397186222672848 20292/20315/12767/13617/16000/17313/17387/114249/98711/20496/24063/21813/22339 13
GO:0001706 "endoderm formation" 6/436 39/22215 1.0406718453856485e-4 0.0023112063731037316 0.0017214120750740048 12816/12831/12832/319520/14268/16323 6
GO:0001974 "blood vessel remodeling" 7/436 56/22215 1.0814330952991167e-4 0.002388607962403841 0.001779061635062107 13617/13717/14609/16000/16449/21808/22339 7
GO:0001763 "morphogenesis of a branching structure" 15/436 245/22215 1.0883091698117159e-4 0.002390731339336389 0.0017806431496919378 20292/12876/20315/12767/13617/14178/16000/17313/17387/114249/98711/20496/24063/21813/22339 15
GO:0050808 "synapse organization" 23/436 488/22215 1.0969157692486811e-4 0.002396612723947659 0.0017850236700149233 11519/12569/11435/232370/170571/12830/13642/14395/14432/67703/16981/17118/18164/73340/319504/235611/19242/20692/13602/20964/21826/208898/70546 23
GO:0001936 "regulation of endothelial cell proliferation" 12/436 166/22215 1.1247037554077473e-4 0.002444114289977481 0.001820403361893694 12389/20315/26903/13655/14609/16000/19274/20254/20692/21825/22339/22341 12
GO:0045599 "negative regulation of fat cell differentiation" 7/436 57/22215 1.2122555491821636e-4 0.002606768719639817 0.0019415501805176893 22402/18605/16449/17385/20661/22339/22761 7
GO:0045669 "positive regulation of osteoblast differentiation" 8/436 76/22215 1.2124505672743335e-4 0.002606768719639817 0.0019415501805176893 16007/22402/14119/16000/16449/114249/231633/22339 8
GO:0015850 "organic hydroxy compound transport" 16/436 277/22215 1.2776062603647573e-4 0.002726647702859878 0.0020308373734157794 11826/56745/27062/12389/244595/20315/14419/15551/16009/99031/100102/18751/239606/20750/20897/171180 16
GO:0022604 "regulation of cell morphogenesis" 18/436 336/22215 1.281699810844574e-4 0.002726647702859878 0.0020308373734157794 106952/12767/50768/18606/74202/14268/14457/17118/56349/235611/50706/244418/277360/19242/74194/20692/24066/22339 18
GO:0017015 "regulation of transforming growth factor beta receptor signaling pathway" 10/436 120/22215 1.30000882121331e-4 0.0027511181441592664 0.0020490632288068704 66695/12389/58250/100952/14119/241226/114249/20482/24063/21825 10
GO:0031639 "plasminogen activation" 5/436 26/22215 1.33188056417561e-4 0.0027710455319829735 0.0020639053677104363 74754/18791/18792/20720/21825 5
GO:0043931 "ossification involved in bone maturation" 5/436 26/22215 1.33188056417561e-4 0.0027710455319829735 0.0020639053677104363 239337/16000/237928/235611/76566 5
GO:0050927 "positive regulation of positive chemotaxis" 5/436 26/22215 1.33188056417561e-4 0.0027710455319829735 0.0020639053677104363 20315/16398/20254/22339/22341 5
GO:0001764 "neuron migration" 13/436 195/22215 1.33684779499426e-4 0.0027710455319829735 0.0020639053677104363 12569/12825/20315/12767/14456/14609/16177/67703/17181/13865/18227/329278/22339 13
GO:0014009 "glial cell proliferation" 7/436 58/22215 1.3556380505442327e-4 0.002795657653214178 0.002082236747882119 12759/13167/16000/77125/16847/19242/20677 7
GO:0018149 "peptide cross-linking" 6/436 41/22215 1.3875158401159782e-4 0.0028468726019029358 0.0021203822082456305 12111/12825/13179/74145/14268/21825 6
GO:0120161 "regulation of cold-induced thermogenesis" 11/436 145/22215 1.4086506126862632e-4 0.0028756392810494326 0.002141807949113616 329910/23794/12389/12767/13371/14609/16847/664883/54635/22227/22339 11
GO:0044264 "cellular polysaccharide metabolic process" 9/436 99/22215 1.4480954025199681e-4 0.0029413073452189504 0.0021907182497789518 97440/234356/18605/77781/16000/16367/384783/16847/108099 9
GO:0043467 "regulation of generation of precursor metabolites and energy" 11/436 146/22215 1.4970847320981023e-4 0.003025608243570265 0.0022535064914739854 18605/77781/16000/16367/384783/17992/56312/13603/207728/108099/66129 11
GO:0033674 "positive regulation of kinase activity" 21/436 434/22215 1.512618225048363e-4 0.0030417924704703894 0.0022655606827118708 12006/16007/12569/12759/68861/13649/14456/16000/16367/17118/67468/54635/18596/108099/19876/21808/21813/21825/21934/22339/22341 21
GO:0009914 "hormone transport" 19/436 372/22215 1.5588090106854522e-4 0.003119161396629009 0.002323185914830846 11826/56745/66259/12876/13371/14419/14609/16009/16323/16367/384783/16847/108075/72472/20539/20677/20750/21419/277328 19
GO:0106106 "cold-induced thermogenesis" 11/436 147/22215 1.5901930913617837e-4 0.003148383524789802 0.002344950879163216 329910/23794/12389/12767/13371/14609/16847/664883/54635/22227/22339 11
GO:1903844 "regulation of cellular response to transforming growth factor beta stimulus" 10/436 123/22215 1.595106413275585e-4 0.003148383524789802 0.002344950879163216 66695/12389/58250/100952/14119/241226/114249/20482/24063/21825 10
GO:0042063 gliogenesis 18/436 342/22215 1.5967803626469802e-4 0.003148383524789802 0.002344950879163216 494504/12569/12759/12767/13167/18606/14268/14432/15902/16000/77125/16847/17181/19242/20720/20677/21808/94185 18
GO:0050926 "regulation of positive chemotaxis" 5/436 27/22215 1.6083957994610714e-4 0.003155891175447403 0.002350542660428546 20315/16398/20254/22339/22341 5
GO:0061138 "morphogenesis of a branching epithelium" 14/436 226/22215 1.6209127372590013e-4 0.003165086610628446 0.002357391522278537 20292/20315/12767/13617/14178/16000/17313/17387/114249/98711/20496/24063/21813/22339 14
GO:0038065 "collagen-activated signaling pathway" 4/436 15/22215 1.6824327040524214e-4 0.0032382823760856603 0.0024119085381403135 12842/12830/94216/16398 4
GO:0050930 "induction of positive chemotaxis" 4/436 15/22215 1.6824327040524214e-4 0.0032382823760856603 0.0024119085381403135 20315/20254/22339/22341 4
GO:0061029 "eyelid development in camera-type eye" 4/436 15/22215 1.6824327040524214e-4 0.0032382823760856603 0.0024119085381403135 13649/16323/107587/20897 4
GO:0070374 "positive regulation of ERK1 and ERK2 cascade" 14/436 227/22215 1.697201663140917e-4 0.003251227072234875 0.0024215498910366787 11475/20292/20315/12767/13617/13649/14456/16000/114249/54635/18596/66129/21934/22339 14
GO:0048736 "appendage development" 13/436 200/22215 1.7191953177131948e-4 0.00326243543389518 0.0024298980027970037 58250/12825/14119/14609/269878/107587/98711/53614/225743/20677/21385/21419/21808 13
GO:0060173 "limb development" 13/436 200/22215 1.7191953177131948e-4 0.00326243543389518 0.0024298980027970037 58250/12825/14119/14609/269878/107587/98711/53614/225743/20677/21385/21419/21808 13
GO:0030111 "regulation of Wnt signaling pathway" 17/436 316/22215 1.8645352801217394e-4 0.0035217063561925567 0.0026230058539833618 140577/494504/12006/83675/12389/22402/12842/319478/56811/13649/20378/207181/53614/20677/329278/666048/68151 17
GO:0003272 "endocardial cushion formation" 5/436 28/22215 1.9266952196350296e-4 0.00360541762859481 0.002685354935748628 19876/268902/21385/21808/21813 5
GO:0070977 "bone maturation" 5/436 28/22215 1.9266952196350296e-4 0.00360541762859481 0.002685354935748628 239337/16000/237928/235611/76566 5
GO:0009410 "response to xenobiotic stimulus" 17/436 318/22215 2.0086631719793937e-4 0.003741482277023368 0.0027866973911525907 11624/11761/12038/14456/14863/68312/15551/16323/16511/107589/17967/18751/19274/76108/21808/21813/277328 17
GO:0014855 "striated muscle cell proliferation" 8/436 82/22215 2.069142981533357e-4 0.003826247106840881 0.0028498311741360243 68861/14609/16526/70417/17967/21385/21808/21813 8
GO:0046850 "regulation of bone remodeling" 7/436 62/22215 2.0731027125139856e-4 0.003826247106840881 0.0028498311741360243 14609/234515/16847/20750/231633/21934/22339 7
GO:0030324 "lung development" 14/436 232/22215 2.126951877669533e-4 0.003901155065564943 0.0029056234504845793 216725/12825/14178/16000/17313/17387/18596/52377/98711/20692/24063/20897/21813/22339 14
GO:0001837 "epithelial to mesenchymal transition" 11/436 152/22215 2.1329917602420893e-4 0.003901155065564943 0.0029056234504845793 12006/12842/13617/14609/16449/208177/76566/24063/21808/21813/22339 11
GO:0061042 "vascular wound healing" 4/436 16/22215 2.2085820910753293e-4 0.00402121117663355 0.002995042570163794 12767/20496/64074/22339 4
GO:0045766 "positive regulation of angiogenesis" 12/436 179/22215 2.2810621562724238e-4 0.004097140730138732 0.0030515957416070143 11826/20292/12562/12767/16480/18751/64074/20698/21813/21825/22339/22341 12
GO:1904018 "positive regulation of vasculature development" 12/436 179/22215 2.2810621562724238e-4 0.004097140730138732 0.0030515957416070143 11826/20292/12562/12767/16480/18751/64074/20698/21813/21825/22339/22341 12
GO:0003148 "outflow tract septum morphogenesis" 5/436 29/22215 2.2908307892413496e-4 0.004097140730138732 0.0030515957416070143 19876/268902/21385/21808/21813 5
GO:0035987 "endodermal cell differentiation" 5/436 29/22215 2.2908307892413496e-4 0.004097140730138732 0.0030515957416070143 12816/12831/12832/14268/16323 5
GO:0050918 "positive chemotaxis" 6/436 45/22215 2.3526329850413072e-4 0.004189137676448002 0.0031201160849608804 20315/14178/16398/20254/22339/22341 6
GO:0030323 "respiratory tube development" 14/436 235/22215 2.427368441154692e-4 0.004303255806643537 0.0032051125307952072 216725/12825/14178/16000/17313/17387/18596/52377/98711/20692/24063/20897/21813/22339 14
GO:0060541 "respiratory system development" 15/436 264/22215 2.460525027187466e-4 0.004342987842747483 0.003234705390832522 216725/12825/14178/16000/17313/17387/18596/52377/98711/20692/11790/24063/20897/21813/22339 15
GO:0001935 "endothelial cell proliferation" 12/436 181/22215 2.5274357311800866e-4 0.004411572551084724 0.0032857880403401934 12389/20315/26903/13655/14609/16000/19274/20254/20692/21825/22339/22341 12
GO:0022612 "gland morphogenesis" 11/436 155/22215 2.5283876654765843e-4 0.004411572551084724 0.0032857880403401934 12389/20292/13649/14178/16000/18792/19242/19876/20496/21385/21813 11
GO:0033692 "cellular polysaccharide biosynthetic process" 7/436 64/22215 2.5321247695488764e-4 0.004411572551084724 0.0032857880403401934 97440/234356/18605/77781/16000/16367/384783 7
GO:0050767 "regulation of neurogenesis" 21/436 451/22215 2.547186049835417e-4 0.004418766529371139 0.0032911461949533738 20292/12569/20315/12767/18606/14268/15902/16000/77125/17118/269878/17380/235611/19242/19876/268902/108151/20720/20482/22339/22341 21
GO:0032103 "positive regulation of response to external stimulus" 20/436 420/22215 2.660863125802856e-4 0.004577290302184455 0.0034092164546596364 22402/20315/12767/26903/13617/14268/14456/77125/16398/269878/56312/207728/18596/19242/20254/64074/21825/21934/22339/22341 20
GO:0031952 "regulation of protein autophosphorylation" 6/436 46/22215 2.6612152919677063e-4 0.004577290302184455 0.0034092164546596364 12389/18605/54635/76108/22339/22341 6
GO:0007517 "muscle organ development" 18/436 357/22215 2.6981868748509865e-4 0.004593991619569643 0.0034216557806112597 12389/68016/11435/12814/12825/26903/13617/13717/14609/217082/15903/70417/107589/56312/20482/20897/21808/22761 18
GO:0005979 "regulation of glycogen biosynthetic process" 5/436 30/22215 2.705022279707014e-4 0.004593991619569643 0.0034216557806112597 18605/77781/16000/16367/384783 5
GO:0010962 "regulation of glucan biosynthetic process" 5/436 30/22215 2.705022279707014e-4 0.004593991619569643 0.0034216557806112597 18605/77781/16000/16367/384783 5
GO:0032835 "glomerulus development" 7/436 65/22215 2.790467564030025e-4 0.0047192761061963856 0.003514969052246585 11826/12628/13617/16449/67703/18596/74055 7
GO:0045725 "positive regulation of glycogen biosynthetic process" 4/436 17/22215 2.8435486672455867e-4 0.004749431286366388 0.0035374289640375716 77781/16000/16367/384783 4
GO:0060413 "atrial septum morphogenesis" 4/436 17/22215 2.8435486672455867e-4 0.004749431286366388 0.0035374289640375716 16007/20677/21808/22761 4
GO:0061430 "bone trabecula morphogenesis" 4/436 17/22215 2.8435486672455867e-4 0.004749431286366388 0.0035374289640375716 12842/14119/235611/22339 4
GO:0030193 "regulation of blood coagulation" 7/436 66/22215 3.069570100304359e-4 0.0050849189940287785 0.003787303920133937 56745/12389/18792/20720/21824/21825/216350 7
GO:0060038 "cardiac muscle cell proliferation" 7/436 66/22215 3.069570100304359e-4 0.0050849189940287785 0.003787303920133937 68861/14609/16526/17967/21385/21808/21813 7
GO:0061037 "negative regulation of cartilage development" 5/436 31/22215 3.1736508584551376e-4 0.005235876232602313 0.0038997385414314472 239337/22402/20378/76566/21808 5
GO:0009582 "detection of abiotic stimulus" 10/436 134/22215 3.2046908702950636e-4 0.005261688308899626 0.003918963661411216 12814/20315/12767/16000/16398/16480/13603/20720/20496/277328 10
GO:0005976 "polysaccharide metabolic process" 9/436 110/22215 3.215331549476021e-4 0.005261688308899626 0.003918963661411216 97440/234356/18605/77781/16000/16367/384783/16847/108099 9
GO:0001666 "response to hypoxia" 13/436 214/22215 3.325982370458033e-4 0.005420814815077165 0.0040374828435950656 11826/11931/12389/13617/112407/16526/18227/18791/18792/18751/21808/22339/22341 13
GO:0042246 "tissue regeneration" 7/436 67/22215 3.370636414660153e-4 0.005453887448158652 0.0040621157065896885 26903/14432/14609/16000/18792/19221/19242 7
GO:0030195 "negative regulation of blood coagulation" 6/436 48/22215 3.3732604206819966e-4 0.005453887448158652 0.0040621157065896885 56745/18792/20720/21824/21825/216350 6
GO:0009581 "detection of external stimulus" 10/436 135/22215 3.401707529979746e-4 0.005464894089976703 0.004070313575179918 12814/20315/12767/16000/16398/16480/13603/20720/20496/277328 10
GO:0046879 "hormone secretion" 18/436 364/22215 3.4071086360072466e-4 0.005464894089976703 0.004070313575179918 11826/56745/66259/12876/13371/14419/14609/16009/16323/16367/384783/16847/108075/72472/20677/20750/21419/277328 18
GO:0006816 "calcium ion transport" 20/436 430/22215 3.6013517966202043e-4 0.005753622119343425 0.004285361405589259 11419/11931/239556/12389/20315/12767/13167/26903/13617/14456/14609/68312/16000/107589/238871/18596/18751/21808/170706/277328 20
GO:0010827 "regulation of glucose transmembrane transport" 8/436 89/22215 3.639947527975825e-4 0.00575402382356907 0.004285660599340489 11636/13617/18605/16000/16367/384783/13603/18751 8
GO:1900046 "regulation of hemostasis" 7/436 68/22215 3.6949106501756897e-4 0.00575402382356907 0.004285660599340489 56745/12389/18792/20720/21824/21825/216350 7
GO:1990845 "adaptive thermogenesis" 11/436 162/22215 3.6973809410917747e-4 0.00575402382356907 0.004285660599340489 329910/23794/12389/12767/13371/14609/16847/664883/54635/22227/22339 11
GO:0001958 "endochondral ossification" 5/436 32/22215 3.7012523357940583e-4 0.00575402382356907 0.004285660599340489 12842/234356/17387/237928/231633 5
GO:0033273 "response to vitamin" 5/436 32/22215 3.7012523357940583e-4 0.00575402382356907 0.004285660599340489 12038/14456/433938/50706/20750 5
GO:0036075 "replacement ossification" 5/436 32/22215 3.7012523357940583e-4 0.00575402382356907 0.004285660599340489 12842/234356/17387/237928/231633 5
